complex_id,ligand_file,protein_file,pocket_file,affinity,measure,resolution,year
3qx9,data/raw/PDBbind_v2020_refined/refined-set/3qx9/3qx9_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3qx9/3qx9_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3qx9/3qx9_pocket.pdb,4.05,pKd,2.0,2011
5gof,data/raw/PDBbind_v2020_refined/refined-set/5gof/5gof_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5gof/5gof_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5gof/5gof_pocket.pdb,4.05,pKd,1.6,2017
2clh,data/raw/PDBbind_v2020_refined/refined-set/2clh/2clh_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2clh/2clh_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2clh/2clh_pocket.pdb,4.06,pKd,1.7,2007
3m3c,data/raw/PDBbind_v2020_refined/refined-set/3m3c/3m3c_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3m3c/3m3c_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3m3c/3m3c_pocket.pdb,4.06,pKd,2.0,2010
5mge,data/raw/PDBbind_v2020_refined/refined-set/5mge/5mge_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5mge/5mge_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5mge/5mge_pocket.pdb,4.06,pKd,1.95,2017
5om2,data/raw/PDBbind_v2020_refined/refined-set/5om2/5om2_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5om2/5om2_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5om2/5om2_pocket.pdb,4.06,pKd,1.47,2018
8a3h,data/raw/PDBbind_v2020_refined/refined-set/8a3h/8a3h_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/8a3h/8a3h_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/8a3h/8a3h_pocket.pdb,4.06,pKd,0.97,2000
1hyo,data/raw/PDBbind_v2020_refined/refined-set/1hyo/1hyo_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1hyo/1hyo_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1hyo/1hyo_pocket.pdb,4.07,pKd,1.3,2001
2v2v,data/raw/PDBbind_v2020_refined/refined-set/2v2v/2v2v_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2v2v/2v2v_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2v2v/2v2v_pocket.pdb,4.07,pKd,2.4,2007
4xmr,data/raw/PDBbind_v2020_refined/refined-set/4xmr/4xmr_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4xmr/4xmr_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4xmr/4xmr_pocket.pdb,4.07,pKd,1.3,2015
5mpz,data/raw/PDBbind_v2020_refined/refined-set/5mpz/5mpz_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5mpz/5mpz_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5mpz/5mpz_pocket.pdb,4.07,pKd,1.4,2017
5ot9,data/raw/PDBbind_v2020_refined/refined-set/5ot9/5ot9_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5ot9/5ot9_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5ot9/5ot9_pocket.pdb,4.07,pKd,2.45,2017
6dai,data/raw/PDBbind_v2020_refined/refined-set/6dai/6dai_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6dai/6dai_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6dai/6dai_pocket.pdb,4.07,pKd,1.63,2018
6i18,data/raw/PDBbind_v2020_refined/refined-set/6i18/6i18_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6i18/6i18_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6i18/6i18_pocket.pdb,4.07,pKd,1.49,2019
2rke,data/raw/PDBbind_v2020_refined/refined-set/2rke/2rke_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2rke/2rke_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2rke/2rke_pocket.pdb,4.08,pKd,1.8,2008
2z1w,data/raw/PDBbind_v2020_refined/refined-set/2z1w/2z1w_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2z1w/2z1w_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2z1w/2z1w_pocket.pdb,4.08,pKd,1.63,2007
3kwa,data/raw/PDBbind_v2020_refined/refined-set/3kwa/3kwa_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3kwa/3kwa_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3kwa/3kwa_pocket.pdb,4.08,pKd,2.0,2010
1ai7,data/raw/PDBbind_v2020_refined/refined-set/1ai7/1ai7_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1ai7/1ai7_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1ai7/1ai7_pocket.pdb,4.09,pKd,2.5,1997
1o0n,data/raw/PDBbind_v2020_refined/refined-set/1o0n/1o0n_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1o0n/1o0n_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1o0n/1o0n_pocket.pdb,4.09,pKd,1.5,2003
2v88,data/raw/PDBbind_v2020_refined/refined-set/2v88/2v88_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2v88/2v88_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2v88/2v88_pocket.pdb,4.09,pKd,2.0,2007
4b9z,data/raw/PDBbind_v2020_refined/refined-set/4b9z/4b9z_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4b9z/4b9z_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4b9z/4b9z_pocket.pdb,4.09,pKd,2.0,2012
4fxp,data/raw/PDBbind_v2020_refined/refined-set/4fxp/4fxp_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4fxp/4fxp_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4fxp/4fxp_pocket.pdb,4.09,pKd,1.95,2012
5var,data/raw/PDBbind_v2020_refined/refined-set/5var/5var_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5var/5var_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5var/5var_pocket.pdb,4.09,pKd,1.83,2018
6d1i,data/raw/PDBbind_v2020_refined/refined-set/6d1i/6d1i_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6d1i/6d1i_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6d1i/6d1i_pocket.pdb,4.09,pKd,1.1,2019
1c5t,data/raw/PDBbind_v2020_refined/refined-set/1c5t/1c5t_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1c5t/1c5t_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1c5t/1c5t_pocket.pdb,4.1,pKd,1.37,2000
1odj,data/raw/PDBbind_v2020_refined/refined-set/1odj/1odj_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1odj/1odj_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1odj/1odj_pocket.pdb,4.1,pKd,2.4,2003
2bvs,data/raw/PDBbind_v2020_refined/refined-set/2bvs/2bvs_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2bvs/2bvs_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2bvs/2bvs_pocket.pdb,4.1,pKd,1.4,2006
3gk1,data/raw/PDBbind_v2020_refined/refined-set/3gk1/3gk1_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3gk1/3gk1_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3gk1/3gk1_pocket.pdb,4.1,pKd,2.1,2009
3iod,data/raw/PDBbind_v2020_refined/refined-set/3iod/3iod_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3iod/3iod_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3iod/3iod_pocket.pdb,4.1,pKd,1.75,2009
4cr9,data/raw/PDBbind_v2020_refined/refined-set/4cr9/4cr9_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4cr9/4cr9_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4cr9/4cr9_pocket.pdb,4.1,pKd,1.7,2015
5cc2,data/raw/PDBbind_v2020_refined/refined-set/5cc2/5cc2_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5cc2/5cc2_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5cc2/5cc2_pocket.pdb,4.1,pKd,2.5,2015
5kat,data/raw/PDBbind_v2020_refined/refined-set/5kat/5kat_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5kat/5kat_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5kat/5kat_pocket.pdb,4.1,pKd,2.1,2016
5om3,data/raw/PDBbind_v2020_refined/refined-set/5om3/5om3_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5om3/5om3_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5om3/5om3_pocket.pdb,4.1,pKd,2.0,2018
5t7s,data/raw/PDBbind_v2020_refined/refined-set/5t7s/5t7s_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5t7s/5t7s_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5t7s/5t7s_pocket.pdb,4.1,pKd,1.9,2017
6dpy,data/raw/PDBbind_v2020_refined/refined-set/6dpy/6dpy_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6dpy/6dpy_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6dpy/6dpy_pocket.pdb,4.1,pKd,1.91,2018
6ios,data/raw/PDBbind_v2020_refined/refined-set/6ios/6ios_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6ios/6ios_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6ios/6ios_pocket.pdb,4.1,pKd,2.35,2019
1p19,data/raw/PDBbind_v2020_refined/refined-set/1p19/1p19_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1p19/1p19_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1p19/1p19_pocket.pdb,4.11,pKd,2.3,2004
2exm,data/raw/PDBbind_v2020_refined/refined-set/2exm/2exm_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2exm/2exm_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2exm/2exm_pocket.pdb,4.11,pKd,1.8,2005
3d6o,data/raw/PDBbind_v2020_refined/refined-set/3d6o/3d6o_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3d6o/3d6o_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3d6o/3d6o_pocket.pdb,4.11,pKd,1.58,2009
3oyw,data/raw/PDBbind_v2020_refined/refined-set/3oyw/3oyw_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3oyw/3oyw_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3oyw/3oyw_pocket.pdb,4.11,pKd,2.5,2010
3v4t,data/raw/PDBbind_v2020_refined/refined-set/3v4t/3v4t_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3v4t/3v4t_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3v4t/3v4t_pocket.pdb,4.11,pKd,2.5,2012
4ih5,data/raw/PDBbind_v2020_refined/refined-set/4ih5/4ih5_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4ih5/4ih5_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4ih5/4ih5_pocket.pdb,4.11,pKd,1.9,2013
5dnu,data/raw/PDBbind_v2020_refined/refined-set/5dnu/5dnu_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5dnu/5dnu_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5dnu/5dnu_pocket.pdb,4.11,pKd,1.2,2016
5e6o,data/raw/PDBbind_v2020_refined/refined-set/5e6o/5e6o_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5e6o/5e6o_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5e6o/5e6o_pocket.pdb,4.11,pKd,1.8,2016
5fnc,data/raw/PDBbind_v2020_refined/refined-set/5fnc/5fnc_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5fnc/5fnc_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5fnc/5fnc_pocket.pdb,4.11,pKd,2.2,2016
3a1d,data/raw/PDBbind_v2020_refined/refined-set/3a1d/3a1d_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3a1d/3a1d_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3a1d/3a1d_pocket.pdb,4.12,pKd,1.85,2009
3ivc,data/raw/PDBbind_v2020_refined/refined-set/3ivc/3ivc_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3ivc/3ivc_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3ivc/3ivc_pocket.pdb,4.12,pKd,2.13,2009
3mam,data/raw/PDBbind_v2020_refined/refined-set/3mam/3mam_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3mam/3mam_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3mam/3mam_pocket.pdb,4.12,pKd,1.8,2011
4de2,data/raw/PDBbind_v2020_refined/refined-set/4de2/4de2_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4de2/4de2_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4de2/4de2_pocket.pdb,4.12,pKd,1.4,2012
4kxb,data/raw/PDBbind_v2020_refined/refined-set/4kxb/4kxb_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4kxb/4kxb_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4kxb/4kxb_pocket.pdb,4.12,pKd,2.4,2013
4qfn,data/raw/PDBbind_v2020_refined/refined-set/4qfn/4qfn_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4qfn/4qfn_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4qfn/4qfn_pocket.pdb,4.12,pKd,2.3,2015
4whs,data/raw/PDBbind_v2020_refined/refined-set/4whs/4whs_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4whs/4whs_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4whs/4whs_pocket.pdb,4.12,pKd,1.35,2014
4zow,data/raw/PDBbind_v2020_refined/refined-set/4zow/4zow_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4zow/4zow_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4zow/4zow_pocket.pdb,4.12,pKd,2.45,2015
6cvv,data/raw/PDBbind_v2020_refined/refined-set/6cvv/6cvv_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6cvv/6cvv_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6cvv/6cvv_pocket.pdb,4.12,pKd,2.41,2018
3ozt,data/raw/PDBbind_v2020_refined/refined-set/3ozt/3ozt_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3ozt/3ozt_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3ozt/3ozt_pocket.pdb,4.13,pKd,1.48,2011
3qto,data/raw/PDBbind_v2020_refined/refined-set/3qto/3qto_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3qto/3qto_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3qto/3qto_pocket.pdb,4.13,pKd,1.52,2012
4ovf,data/raw/PDBbind_v2020_refined/refined-set/4ovf/4ovf_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4ovf/4ovf_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4ovf/4ovf_pocket.pdb,4.13,pKd,2.05,2014
4yc0,data/raw/PDBbind_v2020_refined/refined-set/4yc0/4yc0_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4yc0/4yc0_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4yc0/4yc0_pocket.pdb,4.13,pKd,1.5,2015
4i7m,data/raw/PDBbind_v2020_refined/refined-set/4i7m/4i7m_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4i7m/4i7m_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4i7m/4i7m_pocket.pdb,4.14,pKd,1.48,2013
4ibi,data/raw/PDBbind_v2020_refined/refined-set/4ibi/4ibi_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4ibi/4ibi_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4ibi/4ibi_pocket.pdb,4.14,pKd,1.47,2014
5dq8,data/raw/PDBbind_v2020_refined/refined-set/5dq8/5dq8_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5dq8/5dq8_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5dq8/5dq8_pocket.pdb,4.14,pKd,2.31,2015
5lvq,data/raw/PDBbind_v2020_refined/refined-set/5lvq/5lvq_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5lvq/5lvq_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5lvq/5lvq_pocket.pdb,4.14,pKd,2.05,2016
1m2x,data/raw/PDBbind_v2020_refined/refined-set/1m2x/1m2x_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1m2x/1m2x_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1m2x/1m2x_pocket.pdb,4.15,pKd,1.5,2003
1q91,data/raw/PDBbind_v2020_refined/refined-set/1q91/1q91_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1q91/1q91_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1q91/1q91_pocket.pdb,4.15,pKd,1.6,2004
2v2q,data/raw/PDBbind_v2020_refined/refined-set/2v2q/2v2q_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2v2q/2v2q_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2v2q/2v2q_pocket.pdb,4.15,pKd,2.3,2007
2vt3,data/raw/PDBbind_v2020_refined/refined-set/2vt3/2vt3_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2vt3/2vt3_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2vt3/2vt3_pocket.pdb,4.15,pKd,2.0,2008
2xg9,data/raw/PDBbind_v2020_refined/refined-set/2xg9/2xg9_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2xg9/2xg9_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2xg9/2xg9_pocket.pdb,4.15,pKd,1.8,2010
3a9i,data/raw/PDBbind_v2020_refined/refined-set/3a9i/3a9i_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3a9i/3a9i_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3a9i/3a9i_pocket.pdb,4.15,pKd,1.8,2009
3d51,data/raw/PDBbind_v2020_refined/refined-set/3d51/3d51_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3d51/3d51_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3d51/3d51_pocket.pdb,4.15,pKd,1.43,2008
3sur,data/raw/PDBbind_v2020_refined/refined-set/3sur/3sur_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3sur/3sur_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3sur/3sur_pocket.pdb,4.15,pKd,1.9,2012
3sus,data/raw/PDBbind_v2020_refined/refined-set/3sus/3sus_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3sus/3sus_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3sus/3sus_pocket.pdb,4.15,pKd,1.8,2012
4abh,data/raw/PDBbind_v2020_refined/refined-set/4abh/4abh_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4abh/4abh_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4abh/4abh_pocket.pdb,4.15,pKd,1.25,2012
4cr5,data/raw/PDBbind_v2020_refined/refined-set/4cr5/4cr5_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4cr5/4cr5_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4cr5/4cr5_pocket.pdb,4.15,pKd,2.0,2015
4ibe,data/raw/PDBbind_v2020_refined/refined-set/4ibe/4ibe_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4ibe/4ibe_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4ibe/4ibe_pocket.pdb,4.15,pKd,1.95,2014
4kz4,data/raw/PDBbind_v2020_refined/refined-set/4kz4/4kz4_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4kz4/4kz4_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4kz4/4kz4_pocket.pdb,4.15,pKd,1.42,2014
5aan,data/raw/PDBbind_v2020_refined/refined-set/5aan/5aan_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5aan/5aan_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5aan/5aan_pocket.pdb,4.15,pKd,1.6,2017
3si3,data/raw/PDBbind_v2020_refined/refined-set/3si3/3si3_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3si3/3si3_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3si3/3si3_pocket.pdb,4.16,pKd,1.55,2012
4jkw,data/raw/PDBbind_v2020_refined/refined-set/4jkw/4jkw_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4jkw/4jkw_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4jkw/4jkw_pocket.pdb,4.16,pKd,2.01,2013
5fyx,data/raw/PDBbind_v2020_refined/refined-set/5fyx/5fyx_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5fyx/5fyx_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5fyx/5fyx_pocket.pdb,4.16,pKd,1.8,2017
5ito,data/raw/PDBbind_v2020_refined/refined-set/5ito/5ito_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5ito/5ito_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5ito/5ito_pocket.pdb,4.16,pKd,2.35,2016
1v2s,data/raw/PDBbind_v2020_refined/refined-set/1v2s/1v2s_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1v2s/1v2s_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1v2s/1v2s_pocket.pdb,4.17,pKd,1.72,2004
3qfd,data/raw/PDBbind_v2020_refined/refined-set/3qfd/3qfd_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3qfd/3qfd_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3qfd/3qfd_pocket.pdb,4.17,pKd,1.68,2011
4oma,data/raw/PDBbind_v2020_refined/refined-set/4oma/4oma_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4oma/4oma_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4oma/4oma_pocket.pdb,4.17,pKd,1.6,2014
5bw4,data/raw/PDBbind_v2020_refined/refined-set/5bw4/5bw4_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5bw4/5bw4_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5bw4/5bw4_pocket.pdb,4.17,pKd,2.1,2016
5ldp,data/raw/PDBbind_v2020_refined/refined-set/5ldp/5ldp_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5ldp/5ldp_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5ldp/5ldp_pocket.pdb,4.17,pKd,1.8,2017
3q2j,data/raw/PDBbind_v2020_refined/refined-set/3q2j/3q2j_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3q2j/3q2j_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3q2j/3q2j_pocket.pdb,4.18,pKd,2.15,2011
5vgy,data/raw/PDBbind_v2020_refined/refined-set/5vgy/5vgy_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5vgy/5vgy_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5vgy/5vgy_pocket.pdb,4.18,pKd,1.39,2017
6dy7,data/raw/PDBbind_v2020_refined/refined-set/6dy7/6dy7_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6dy7/6dy7_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6dy7/6dy7_pocket.pdb,4.18,pKd,1.9,2019
1hi3,data/raw/PDBbind_v2020_refined/refined-set/1hi3/1hi3_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1hi3/1hi3_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1hi3/1hi3_pocket.pdb,4.19,pKd,1.8,2001
3b3w,data/raw/PDBbind_v2020_refined/refined-set/3b3w/3b3w_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3b3w/3b3w_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3b3w/3b3w_pocket.pdb,4.19,pKd,1.75,2007
3cft,data/raw/PDBbind_v2020_refined/refined-set/3cft/3cft_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3cft/3cft_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3cft/3cft_pocket.pdb,4.19,pKd,1.87,2009
3sv2,data/raw/PDBbind_v2020_refined/refined-set/3sv2/3sv2_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3sv2/3sv2_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3sv2/3sv2_pocket.pdb,4.19,pKd,1.3,2012
4n9a,data/raw/PDBbind_v2020_refined/refined-set/4n9a/4n9a_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4n9a/4n9a_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4n9a/4n9a_pocket.pdb,4.19,pKd,1.9,2013
4nra,data/raw/PDBbind_v2020_refined/refined-set/4nra/4nra_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4nra/4nra_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4nra/4nra_pocket.pdb,4.19,pKd,1.85,2013
4q83,data/raw/PDBbind_v2020_refined/refined-set/4q83/4q83_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4q83/4q83_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4q83/4q83_pocket.pdb,4.19,pKd,1.55,2015
1c5y,data/raw/PDBbind_v2020_refined/refined-set/1c5y/1c5y_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1c5y/1c5y_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1c5y/1c5y_pocket.pdb,4.2,pKd,1.65,2000
1c87,data/raw/PDBbind_v2020_refined/refined-set/1c87/1c87_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1c87/1c87_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1c87/1c87_pocket.pdb,4.2,pKd,2.1,2000
1ghw,data/raw/PDBbind_v2020_refined/refined-set/1ghw/1ghw_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1ghw/1ghw_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1ghw/1ghw_pocket.pdb,4.2,pKd,1.75,2002
3djp,data/raw/PDBbind_v2020_refined/refined-set/3djp/3djp_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3djp/3djp_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3djp/3djp_pocket.pdb,4.2,pKd,1.6,2009
3qx5,data/raw/PDBbind_v2020_refined/refined-set/3qx5/3qx5_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3qx5/3qx5_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3qx5/3qx5_pocket.pdb,4.2,pKd,1.35,2012
